id,sentence1,sentence2,label
35689,"The company got a production structure in 1958 in Frederikssund and later in Houston , USA .","The company got a production structure in Houston , United States in 1958 and later in Frederikssund .",0
31568,"It was born in 2005 , and in 2006 was published the debut - EP `` The Departure '' .",It was released in 2005 and in 2006 was born the debut - EP `` The Departure '' .,0
46594,"In 1875 he moved to Berrien with his parents , who settled in Watervliet .","In 1875 , he moved to Watervliet with his parents , who settled in Berrien County .",0
11487,"Other works of Bailly in Washington , D.C. include sculptures by Benjamin Hallowell and Alexander `` Boss '' Shepherd .","Other works by Benjamin Hallowell in Washington , D.C. , include sculptures of Bailly and Alexander `` Boss '' Shepherd .",0
32056,"On February 17 , 2015 , Starlin teamed with Universal Cable Productions to adapt Dreadstar as a scripted TV series with Chris Bender and J. C. Spink as producers .","On February 17 , 2015 , Chris Bender teamed up with Universal Cable Productions to adapt Dreadstar as a screenplay - TV - series with Starlin and J. C. Spink as producers .",0
27849,"The railway station of Tyabb is located in Victoria , Australia , on the Stony Point line .","Stony Point railway station is located on the Tyabb line in Victoria , Australia .",0
26203,The old grammar school became the Upper School while the new building became the Lower School .,"The new high school became the Upper School , while the old building became the Lower School .",0
19147,Ringwood is located in the 39th Congressional District and is part of the 5th State Legislative District of New Jersey .,Ringwood is located in the 5th Congressional District and is part of the 39th State Legislative District in New Jersey .,0
41297,Carl Carl Bildt called the magazine `` An ambitious attempt to stimulate the European as well as the global debate on European issues '' .,Carl Bildt called the journal `` An ambitious attempt to stimulate the European as well as European debate on global issues '' .,0
39385,"It is located north of Blountstown and east of Altha on the west bank of the Apalachicola River ,",It is located to the north of Altha and east of Blountstown on the west bank of the Apalachicola River .,0
44594,"In 2006 , the newspaper celebrated its 90th anniversary and will be celebrating its 100th anniversary in 2016 .",The newspaper celebrated its 100th anniversary in 2006 and will celebrate its 90th anniversary in 2016 .,0
2693,The area was once served by Edinburgh Waverley railway station which provided direct railway access to Corstorphine .,"The area was once served by Corstorphine railway station , which provided direct access to the railway to Edinburgh Waverley .",0
36771,"The first DVD recording of the band , filmed in March 2010 at the Y Theatre in Leicester , was released in January 2011 .","The band 's first DVD recording , released at the Y Theatre in Leicester in March 2010 , was filmed in January 2011 .",0
46888,"The French institute is involved in the cultural life of the UK and is a partner of Cameo , Edinburgh , and the seat of the office of the French film festival Edinburgh .","The French Institute is involved in the Edinburgh cultural life and is a partner of the Cameo , Edinburgh and hosts the office of the French Film festival UK .",0
25220,Viñac District is one of thirty-three districts of the Yauyos Province in the Lima Region of Peru .,District Viñac is one of thirty-three districts in the Lima region in the province of Yauyos in Peru .,0
21752,( MD 625 ) continues to the north through Hughesville on Old Leonardtown Road .,Old Leonardtown Road continues to the north through Hughesville ( MD 625 ) .,0
9742,"When Ortona was assigned to Lanciano in 1818 , Campli was connected to the Diocese of Teramo .","When , in 1818 , Ortona was joined to Lanciano , Campli was assigned to the diocese of Teramo .",0
48415,"It was added on 6 April 2010 as a digital download and published on May 5 , 2010 by Modern Rock radio in the United States .","It was released on April 6 , 2010 as a digital download and recorded on May 5 , 2010 in Modern Rock Radio in the United States .",0
10317,"Hill is a small lunar impact crater that is located to the west of the prominent crater Macrobius , near the eastern edge of the Sinus Amoris .","The prominent impact crater is located to the west of the small lunar crater Macrobius , near the eastern edge of Sinus Amoris .",0
22841,"The canonical choice for ( `` m '' , `` n '' ) is chosen so that `` n '' is positive , i.e .","The positive choice for ( ( `` m '' , `` n '' ) ) is chosen so that `` n '' is canonical and , i.e .",0
1293,The fortress was besieged again from 22 December 1813 until 14 April 1814 by French troops under the command of General Zoller before the Bavarian garrison surrendered .,"The fortress was once again besieged by Bavarian troops under the command of General Zoller , from 22 December 1813 to 14 April 1814 , before the French garrison capitulated .",0
42685,"In 2013 , Jami Huovinen ( ex-Stratovarius ) and Timo Tolkki replaced Karlsson and Salazar , leading to the album `` The Great Divide '' ( 2014 ) .","In 2013 , Jami Huovinen ( ex-Stratovarius ) and Timo Tolkki Karlsson and Salazar replaced what led to the album `` The Great Divide '' ( 2014 ) .",0
25316,Pepsi Next was launched in March 2013 in Finland and Canada and in France in March 2014 .,"Pepsi Next was first launched in March 2013 in France , in March 2014 in Finland and Canada .",0
6612,He was asked about his opinion about the books '' Mission to Moscow `` by Wendell Willkie and '' One World `` by Joseph E. Davies .,He was asked his opinion about the books `` Mission to Moscow '' by Joseph E. Davies and `` One World '' by Wendell Willkie .,0
28931,This creates filter processing and manages the filter chain with the appropriate filters in the correct order and processing starts .,This manages the filter processing and creates the filter chain with the appropriate filters in the correct order and processing is started .,0
24642,"This version was released in Europe and Australia on August 18 , 2016 , and North America on January 5 , 2017 .","This version was published on August 18 , 2016 in North America and on January 5 , 2017 in Europe and Australia .",0
25996,"Siskiyou National Forest is located on the U.S. Route 101 between the Pacific Ocean and Gold Beach , north of Port Orford and south of Bandon .","Port Orford is located on the U.S. Route 101 between the Pacific Ocean and the Siskiyou National Forest , north of Gold Beach and south of Bandon .",0
27587,"Currently it is the fifth tallest skyscraper in Central Park after QV.1 , the BankWest Tower , City Square and Perth .","It is currently the fifth highest skyscraper in Perth after QV.1 , the BankWest Tower , City Square and Central Park .",0
43380,It was published in Japan on 10 November 1995 and in North America in 1996 .,"It was released on November 10 , 1995 in North America and in Japan in 1996 .",0
10928,Sakura Spirit is a 2014 visual novel developed by Winged Cloud and developed by Sekai Project .,"Sakura Spirit is a visual novel from 2014 , developed by Winged Cloud and published by Sekai Project .",0
44331,"On July 7 , 2011 , Russell was traded for Michael Blunden as Columbus Blue Jackets and joined his brother Kris Russell with the Blue Jackets organization .","On 7 July 2011 , Russell was traded for Kris Russell on the Columbus Blue Jackets and joined his brother Michael Blunden with the Blue Jackets organization .",0
14874,"It is a village and municipality in the Samukh - Rayon of Azerbaijan , has a population of 652 .","Qarabağlı ( also , Samukh Rayon ) is a village and municipality in the Karabagly of Azerbaijan . It has a population of 652 .",0
29147,"In 2014 , founding member Devin Abrams left the band for 15 years and was replaced by Dan McGruer .","In 2014 , founding member of 15 years Dan McGruer left the band and was replaced by Devin Abrams .",0
14599,"Near Pago Pago is Rainmaker Mountain , which gives Pago Pago Harbor an unusually high rainfall .","Near Rainmaker Mountain is Pago Pago , which gives Pago Pago Harbour an unusually high rainfall .",0
15741,It is based on a novel by James Hardiman and was turned into a script by Robert Suhosky .,It was based on a novel by Robert Suhosky and was turned into a screenplay by James Hardiman .,0
27835,"Due to volatile prices and high capital costs , few subsidies can be exploited economically without subsidies .","Due to the high prices and volatile capital costs , few deposits can be exploited economically without subsidies .",0
